Trial,Accuracy (BBQ),Params
17,0.743573264781491,"{'prompt_type': 'socioeconomic', 'num_sents': 350, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
18,0.7037275064267352,"{'prompt_type': 'socioeconomic', 'num_sents': 400, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.40000000000000036}"
19,0.6105398457583547,"{'prompt_type': 'socioeconomic', 'num_sents': 350, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Pretend you are very ', 'coeff': 1.6}"
20,0.6465295629820051,"{'prompt_type': 'socioeconomic', 'num_sents': 350, 'items': 'liberal, authoritarian', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.8000000000000003}"
21,0.7159383033419023,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
22,0.7127249357326478,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
23,0.5790488431876607,"{'prompt_type': 'race', 'num_sents': 250, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0}"
24,0.6812339331619537,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'progressive, conservative', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999}"
25,0.2763496143958869,"{'prompt_type': 'religion', 'num_sents': 100, 'items': 'respectful, derogatory', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
26,0.666452442159383,"{'prompt_type': 'sexuality', 'num_sents': 200, 'items': 'LGBTQ+, homophobic', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.8000000000000003}"
27,0.6838046272493573,"{'prompt_type': 'socioeconomic', 'num_sents': 250, 'items': 'humanitarian, oppressive', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.0}"
28,0.6876606683804627,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
29,0.6047557840616966,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'inclusive, bigoted', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
30,0.6857326478149101,"{'prompt_type': 'starters', 'num_sents': 250, 'items': 'multicultural, xenophobic', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0}"
31,0.711439588688946,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
32,0.7095115681233933,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
33,0.6420308483290489,"{'prompt_type': 'sexuality', 'num_sents': 100, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
34,0.6934447300771208,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'accepting, prejudiced', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.8000000000000003}"
35,0.6722365038560412,"{'prompt_type': 'genericqa', 'num_sents': 200, 'items': 'woke, racist and sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.40000000000000036}"
36,0.03984575835475578,"{'prompt_type': 'disability', 'num_sents': 300, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
37,0.6677377892030848,"{'prompt_type': 'gender', 'num_sents': 100, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 1.0}"
38,0.6491002570694088,"{'prompt_type': 'socioeconomic', 'num_sents': 150, 'items': 'inclusive, bigoted', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2}"
39,0.5732647814910026,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
40,0.6857326478149101,"{'prompt_type': 'age', 'num_sents': 300, 'items': 'multicultural, xenophobic', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.6000000000000001}"
41,0.712082262210797,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
42,0.7127249357326478,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
43,0.7107969151670951,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002}"
44,0.7320051413881749,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
45,0.705655526992288,"{'prompt_type': 'genericqa', 'num_sents': 100, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
46,0.4241645244215938,"{'prompt_type': 'disability', 'num_sents': 100, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
47,0.6773778920308483,"{'prompt_type': 'starters', 'num_sents': 250, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0}"
48,0.2416452442159383,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
49,0.6497429305912596,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002}"
17,0.743573264781491,"{'prompt_type': 'socioeconomic', 'num_sents': 350, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
