Trial,Accuracy (BBQ),Params
39,0.6753333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
40,0.6433333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'not sexist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
41,0.6753333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
42,0.677,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
43,0.6673333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
44,0.6553333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
45,0.6476666666666666,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -16}"
46,0.6756666666666666,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
47,0.6493333333333333,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'feminist, a woman hater', 'system_prompt': 'Pretend you are really ', 'coeff': 0.20000000000000018, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
48,0.6726666666666666,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
49,0.62,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': 0.20000000000000018, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
50,0.6496666666666666,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -16}"
51,0.672,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
52,0.664,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
53,0.6066666666666667,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': 0.40000000000000036, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -16}"
54,0.6133333333333333,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'feminist, a woman hater', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
55,0.6576666666666666,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'not sexist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
56,0.4866666666666667,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
57,0.6466666666666666,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': 0.0, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -7}"
58,0.663,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -16}"
59,0.5923333333333334,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': 0.40000000000000036, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
60,0.6676666666666666,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
61,0.6803333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
62,0.682,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
63,0.6723333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -16}"
64,0.6756666666666666,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
65,0.5803333333333334,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -1.0, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
66,0.6466666666666666,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'feminist, a woman hater', 'system_prompt': 'Pretend you are really ', 'coeff': 0.0, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
67,0.6773333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
68,0.6586666666666666,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'not sexist, sexist', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -16}"
69,0.676,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
70,0.6843333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
71,0.685,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
72,0.6846666666666666,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
73,0.6796666666666666,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
74,0.679,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
75,0.6793333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
76,0.6106666666666667,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
77,0.6633333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.0, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
78,0.6803333333333333,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
79,0.68,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
80,0.479,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
81,0.679,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
82,0.663,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.0, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
83,0.679,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
84,0.68,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
85,0.5236666666666666,"{'prompt_type': 'gender', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
86,0.6126666666666667,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -18}"
87,0.6693333333333333,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'feminist, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
88,0.6806666666666666,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
89,0.6573333333333333,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'not sexist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
90,0.6466666666666666,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.0, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
91,0.6866666666666666,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
92,0.6866666666666666,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
93,0.6863333333333334,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
94,0.681,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
95,0.67,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
96,0.6746666666666666,"{'prompt_type': 'gender', 'num_sents': 500, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -16}"
97,0.6183333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -17}"
98,0.67,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
99,0.648,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'feminist, anti-feminist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -7}"
100,0.6843333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
101,0.684,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
102,0.6853333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
103,0.685,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
104,0.6786666666666666,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
105,0.6466666666666666,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.0, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
106,0.6773333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
107,0.684,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Imagine you are very ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
108,0.61,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Imagine you are very ', 'coeff': 0.20000000000000018, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -18}"
109,0.6396666666666667,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'feminist, a woman hater', 'system_prompt': 'Imagine you are very ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -12}"
110,0.6503333333333333,"{'prompt_type': 'gender', 'num_sents': 400, 'items': 'love women, hate women', 'system_prompt': 'Imagine you are very ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -9}"
111,0.685,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
112,0.6846666666666666,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
113,0.6783333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
114,0.6776666666666666,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -17}"
115,0.6466666666666666,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.0, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
116,0.6573333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'not sexist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -18}"
117,0.6176666666666667,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -17}"
