Trial,Accuracy (BBQ),Params
15,0.3408333333333333,"{'prompt_type': 'gender', 'num_sents': 400, 'items': 'multicultural, xenophobic', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0}"
16,0.4741666666666667,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'LGBTQ+, homophobic', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.8000000000000003}"
17,0.6175,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'humanitarian, oppressive', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002}"
18,0.46,"{'prompt_type': 'sexuality', 'num_sents': 450, 'items': 'woke, racist and sexist', 'system_prompt': 'Pretend you are very ', 'coeff': -0.7999999999999998}"
19,0.5833333333333334,"{'prompt_type': 'genericqa', 'num_sents': 250, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.6000000000000001}"
20,0.49833333333333335,"{'prompt_type': 'starters', 'num_sents': 300, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
21,0.6283333333333333,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'woke, racist and sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003}"
22,0.64,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'woke, racist and sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0}"
23,0.64,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'woke, racist and sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0}"
24,0.6216666666666667,"{'prompt_type': 'religion', 'num_sents': 450, 'items': 'inclusive, bigoted', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002}"
25,0.6266666666666667,"{'prompt_type': 'disability', 'num_sents': 500, 'items': 'liberal, authoritarian', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
26,0.4625,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'progressive, conservative', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0}"
27,0.49833333333333335,"{'prompt_type': 'gender', 'num_sents': 350, 'items': 'LGBTQ+, homophobic', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.6000000000000001}"
28,0.6258333333333334,"{'prompt_type': 'race', 'num_sents': 250, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are very ', 'coeff': 1.4000000000000004}"
29,0.5525,"{'prompt_type': 'disability', 'num_sents': 300, 'items': 'multicultural, xenophobic', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.0}"
30,0.5316666666666666,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'accepting, prejudiced', 'system_prompt': 'Pretend you are very ', 'coeff': 1.6}"
31,0.6408333333333334,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'woke, racist and sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0}"
32,0.6408333333333334,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'woke, racist and sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0}"
33,0.4575,"{'prompt_type': 'socioeconomic', 'num_sents': 350, 'items': 'woke, racist and sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998}"
34,0.6266666666666667,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'humanitarian, oppressive', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
35,0.6625,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6}"
36,0.5808333333333333,"{'prompt_type': 'sexuality', 'num_sents': 500, 'items': 'respectful, derogatory', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6}"
37,0.25833333333333336,"{'prompt_type': 'socioeconomic', 'num_sents': 200, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
38,0.06833333333333333,"{'prompt_type': 'race', 'num_sents': 100, 'items': 'inclusive, bigoted', 'system_prompt': 'Act as if you are extremely ', 'coeff': -1.4}"
39,0.5575,"{'prompt_type': 'genericqa', 'num_sents': 300, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.0}"
40,0.6658333333333334,"{'prompt_type': 'age', 'num_sents': 500, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
41,0.6658333333333334,"{'prompt_type': 'age', 'num_sents': 500, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
42,0.6658333333333334,"{'prompt_type': 'age', 'num_sents': 500, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
43,0.5308333333333334,"{'prompt_type': 'age', 'num_sents': 500, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.20000000000000018}"
44,0.5675,"{'prompt_type': 'age', 'num_sents': 500, 'items': 'liberal, authoritarian', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
45,0.6416666666666667,"{'prompt_type': 'age', 'num_sents': 450, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002}"
46,0.5441666666666667,"{'prompt_type': 'age', 'num_sents': 500, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.40000000000000036}"
47,0.6566666666666666,"{'prompt_type': 'age', 'num_sents': 450, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.0}"
48,0.6533333333333333,"{'prompt_type': 'age', 'num_sents': 500, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.0}"
49,0.6225,"{'prompt_type': 'age', 'num_sents': 450, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.8000000000000003}"
40,0.6658333333333334,"{'prompt_type': 'age', 'num_sents': 500, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
