Trial,Accuracy (BBQ),Params
37,0.7833333333333333,"{'prompt_type': 'disability', 'num_sents': 350, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002}"
38,0.665,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
39,0.7375,"{'prompt_type': 'disability', 'num_sents': 450, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.40000000000000036}"
40,0.7,"{'prompt_type': 'disability', 'num_sents': 350, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Act as if you are extremely ', 'coeff': -1.2}"
41,0.7716666666666666,"{'prompt_type': 'disability', 'num_sents': 300, 'items': 'humanitarian, oppressive', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002}"
42,0.7708333333333334,"{'prompt_type': 'disability', 'num_sents': 250, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.0}"
43,0.7166666666666667,"{'prompt_type': 'sexuality', 'num_sents': 300, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002}"
44,0.5525,"{'prompt_type': 'disability', 'num_sents': 350, 'items': 'LGBTQ+, homophobic', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6}"
45,0.745,"{'prompt_type': 'socioeconomic', 'num_sents': 400, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': 0.40000000000000036}"
46,0.7591666666666667,"{'prompt_type': 'race', 'num_sents': 300, 'items': 'accepting, prejudiced', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.0}"
47,0.7175,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.8000000000000003}"
48,0.30083333333333334,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
49,0.7658333333333334,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': 0.6000000000000001}"
37,0.7833333333333333,"{'prompt_type': 'disability', 'num_sents': 350, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002}"
