Trial,Accuracy (BBQ),Params
64,0.5293333333333333,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'feminist, a woman hater', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -12}"
65,0.5513333333333333,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'feminist, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -13}"
66,0.5416666666666666,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'feminist, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -11}"
67,0.5126666666666667,"{'prompt_type': 'gender', 'num_sents': 350, 'items': 'feminist, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.20000000000000018, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -10}"
68,0.542,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'feminist, a woman hater', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -11}"
69,0.531,"{'prompt_type': 'starters', 'num_sents': 350, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -11}"
70,0.5596666666666666,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -11}"
71,0.5603333333333333,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -10}"
72,0.5606666666666666,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -9}"
73,0.5586666666666666,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -10}"
74,0.5523333333333333,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -9}"
75,0.5483333333333333,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -9}"
76,0.5413333333333333,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -9}"
77,0.5586666666666666,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -10}"
78,0.517,"{'prompt_type': 'gender', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -10}"
79,0.5303333333333333,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -9}"
80,0.5466666666666666,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -9}"
81,0.5433333333333333,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -9}"
82,0.542,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -8}"
83,0.5526666666666666,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
84,0.5613333333333334,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
85,0.5613333333333334,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
86,0.561,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
87,0.5446666666666666,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
88,0.5296666666666666,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.8000000000000003, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
89,0.5396666666666666,"{'prompt_type': 'starters', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
90,0.561,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
91,0.5613333333333334,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
92,0.5613333333333334,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -10}"
93,0.5326666666666666,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -8}"
94,0.5616666666666666,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
95,0.562,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
96,0.562,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
97,0.562,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
98,0.5616666666666666,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
99,0.5326666666666666,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
100,0.562,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
101,0.5626666666666666,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
102,0.562,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
103,0.5623333333333334,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
104,0.5063333333333333,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -1.4, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
105,0.563,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -12}"
106,0.5633333333333334,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -12}"
107,0.5623333333333334,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -12}"
108,0.559,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -12}"
109,0.5496666666666666,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love women, hate women', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -12}"
110,0.5116666666666667,"{'prompt_type': 'starters', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.7999999999999998, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -11}"
111,0.56,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
112,0.5613333333333334,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -12}"
113,0.5626666666666666,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -12}"
114,0.5523333333333333,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -12}"
115,0.556,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -12}"
116,0.5443333333333333,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -11}"
117,0.5633333333333334,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love women, hate women', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -12}"
