Trial,Accuracy (BBQ),Params
30,0.5931876606683805,"{'prompt_type': 'genericqa', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
31,0.5931876606683805,"{'prompt_type': 'genericqa', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
32,0.5931876606683805,"{'prompt_type': 'genericqa', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
33,0.5931876606683805,"{'prompt_type': 'genericqa', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003}"
34,0.5758354755784062,"{'prompt_type': 'genericqa', 'num_sents': 100, 'items': 'progressive, conservative', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6}"
35,0.627892030848329,"{'prompt_type': 'genericqa', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
36,0.6227506426735219,"{'prompt_type': 'genericqa', 'num_sents': 100, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
37,0.5340616966580977,"{'prompt_type': 'genericqa', 'num_sents': 100, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
38,0.42609254498714655,"{'prompt_type': 'gender', 'num_sents': 100, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
39,0.627892030848329,"{'prompt_type': 'genericqa', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
40,0.5739074550128535,"{'prompt_type': 'age', 'num_sents': 100, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
41,0.6619537275064268,"{'prompt_type': 'genericqa', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
42,0.6619537275064268,"{'prompt_type': 'genericqa', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
43,0.5989717223650386,"{'prompt_type': 'sexuality', 'num_sents': 200, 'items': 'humanitarian, oppressive', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
44,0.6555269922879178,"{'prompt_type': 'genericqa', 'num_sents': 100, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
45,0.4813624678663239,"{'prompt_type': 'religion', 'num_sents': 150, 'items': 'inclusive, bigoted', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
46,0.6638817480719794,"{'prompt_type': 'genericqa', 'num_sents': 200, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
47,0.506426735218509,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'woke, racist and sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002}"
48,0.5925449871465296,"{'prompt_type': 'age', 'num_sents': 100, 'items': 'accepting, prejudiced', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.0}"
49,0.5359897172236504,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
46,0.6638817480719794,"{'prompt_type': 'genericqa', 'num_sents': 200, 'items': 'progressive, conservative', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
