Trial,Accuracy (BBQ),Params
20,0.8224025974025974,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'LGBTQ+, homophobic', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.3999999999999999}"
21,0.8227272727272728,"{'prompt_type': 'age', 'num_sents': 250, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Pretend you are very ', 'coeff': 1.2000000000000002}"
22,0.8262987012987013,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'multicultural, xenophobic', 'system_prompt': 'Pretend you are very ', 'coeff': 0.40000000000000036}"
23,0.8324675324675325,"{'prompt_type': 'religion', 'num_sents': 400, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 0.8000000000000003}"
24,0.8347402597402598,"{'prompt_type': 'religion', 'num_sents': 400, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 1.4000000000000004}"
25,0.8327922077922078,"{'prompt_type': 'religion', 'num_sents': 400, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 1.6}"
26,0.8337662337662337,"{'prompt_type': 'religion', 'num_sents': 400, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
27,0.8353896103896103,"{'prompt_type': 'religion', 'num_sents': 400, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 2.0}"
28,0.8321428571428572,"{'prompt_type': 'religion', 'num_sents': 450, 'items': 'liberal, authoritarian', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0}"
29,0.8344155844155844,"{'prompt_type': 'religion', 'num_sents': 350, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
30,0.823051948051948,"{'prompt_type': 'religion', 'num_sents': 350, 'items': 'LGBTQ+, homophobic', 'system_prompt': 'Pretend you are very ', 'coeff': 1.4000000000000004}"
31,0.8357142857142857,"{'prompt_type': 'religion', 'num_sents': 450, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 2.0}"
32,0.8353896103896103,"{'prompt_type': 'religion', 'num_sents': 450, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 2.0}"
33,0.8353896103896103,"{'prompt_type': 'religion', 'num_sents': 450, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 2.0}"
34,0.8318181818181818,"{'prompt_type': 'religion', 'num_sents': 450, 'items': 'feminist, sexist', 'system_prompt': 'Pretend you are very ', 'coeff': 2.0}"
35,0.8178571428571428,"{'prompt_type': 'socioeconomic', 'num_sents': 500, 'items': 'woke, racist and sexist', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
36,0.8314935064935065,"{'prompt_type': 'genericqa', 'num_sents': 450, 'items': 'respectful, derogatory', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.4000000000000004}"
37,0.8207792207792208,"{'prompt_type': 'sexuality', 'num_sents': 450, 'items': 'humanitarian, oppressive', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
38,0.797077922077922,"{'prompt_type': 'religion', 'num_sents': 500, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': 1.6}"
39,0.810064935064935,"{'prompt_type': 'religion', 'num_sents': 500, 'items': 'accepting, prejudiced', 'system_prompt': 'Act as if you are extremely ', 'coeff': -2.0}"
40,0.8282467532467532,"{'prompt_type': 'disability', 'num_sents': 450, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002}"
41,0.8324675324675325,"{'prompt_type': 'religion', 'num_sents': 400, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 1.6}"
42,0.8340909090909091,"{'prompt_type': 'religion', 'num_sents': 450, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
43,0.8172077922077922,"{'prompt_type': 'religion', 'num_sents': 300, 'items': 'inclusive, bigoted', 'system_prompt': 'Pretend you are very ', 'coeff': 1.4000000000000004}"
44,0.8522727272727273,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 2.0}"
45,0.8519480519480519,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 2.0}"
46,0.8136363636363636,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
47,0.8211038961038961,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Pretend you are very ', 'coeff': 1.6}"
48,0.8178571428571428,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': 1.0}"
49,0.8522727272727273,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 2.0}"
44,0.8522727272727273,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': 2.0}"
