Trial,Accuracy (BBQ),Params
31,0.909,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -14}"
32,0.9083333333333333,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -13}"
33,0.9106666666666666,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -15}"
34,0.9006666666666666,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -17}"
35,0.907,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -15}"
36,0.9093333333333333,"{'prompt_type': 'race', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -16}"
37,0.8873333333333333,"{'prompt_type': 'race', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -18}"
38,0.8813333333333333,"{'prompt_type': 'race', 'num_sents': 100, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -16}"
39,0.9123333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -17}"
40,0.8923333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'anti-racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -17}"
41,0.9086666666666666,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -16}"
42,0.907,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -18}"
43,0.9063333333333333,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -15}"
44,0.8973333333333333,"{'prompt_type': 'race', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -17}"
45,0.911,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -16}"
46,0.893,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -17}"
47,0.893,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -16}"
48,0.8916666666666667,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'not racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -18}"
49,0.8993333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'anti-racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -17}"
50,0.901,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 0.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
51,0.9023333333333333,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
52,0.909,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -16}"
53,0.9116666666666666,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -16}"
54,0.9016666666666666,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 0.40000000000000036, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -16}"
55,0.8876666666666667,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': -2.0, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -17}"
56,0.8883333333333333,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -15}"
57,0.8963333333333333,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'not racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.0, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -18}"
58,0.9023333333333333,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
59,0.886,"{'prompt_type': 'race', 'num_sents': 100, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
60,0.8763333333333333,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -17}"
61,0.909,"{'prompt_type': 'race', 'num_sents': 250, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -15}"
62,0.909,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -14}"
63,0.9103333333333333,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -15}"
64,0.9013333333333333,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -7}"
65,0.9116666666666666,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -16}"
66,0.892,"{'prompt_type': 'race', 'num_sents': 250, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': -1.2, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -14}"
67,0.91,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -15}"
68,0.9076666666666666,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -16}"
69,0.9003333333333333,"{'prompt_type': 'starters', 'num_sents': 250, 'items': 'love Black people, hate Black people', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -10}"
70,0.8976666666666666,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'not racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
71,0.91,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -15}"
72,0.91,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -15}"
73,0.908,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -16}"
74,0.9096666666666666,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -14}"
75,0.9063333333333333,"{'prompt_type': 'race', 'num_sents': 300, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -17}"
76,0.9096666666666666,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -16}"
77,0.9073333333333333,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -15}"
78,0.9006666666666666,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.0, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -15}"
79,0.8983333333333333,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -17}"
80,0.903,"{'prompt_type': 'race', 'num_sents': 150, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': -0.5999999999999999, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -16}"
81,0.909,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -15}"
82,0.9093333333333333,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -14}"
83,0.91,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -15}"
84,0.9116666666666666,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
85,0.912,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -16}"
86,0.9093333333333333,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -17}"
87,0.9003333333333333,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -16}"
88,0.9033333333333333,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -18}"
89,0.89,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -16}"
90,0.9083333333333333,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -17}"
91,0.9086666666666666,"{'prompt_type': 'race', 'num_sents': 250, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
92,0.911,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
93,0.913,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
94,0.9093333333333333,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -17}"
95,0.9123333333333333,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
96,0.9083333333333333,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
97,0.9043333333333333,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'not racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
98,0.912,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
99,0.906,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -18}"
100,0.875,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': -1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
101,0.9016666666666666,"{'prompt_type': 'generic', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': -0.19999999999999996, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -16}"
102,0.9123333333333333,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -17}"
103,0.912,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
104,0.9073333333333333,"{'prompt_type': 'generic', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -18}"
105,0.913,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
106,0.9126666666666666,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
107,0.902,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
108,0.906,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -18}"
109,0.9053333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
110,0.9073333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -18}"
111,0.912,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
112,0.9133333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
113,0.912,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
114,0.9123333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
115,0.9123333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
116,0.8863333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -18}"
117,0.9103333333333333,"{'prompt_type': 'generic', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
