Trial,Accuracy (BBQ),Params
15,0.8073333333333333,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'not racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': -1.6, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -9}"
16,0.8186666666666667,"{'prompt_type': 'race', 'num_sents': 100, 'items': 'woke, racist', 'system_prompt': 'Imagine you are very ', 'coeff': -1.0, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -9}"
17,0.8003333333333333,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'not racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -8}"
18,0.8116666666666666,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'not racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': -1.2, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -10}"
19,0.825,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'not racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': -0.5999999999999999, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -8}"
20,0.831,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -10}"
21,0.8313333333333334,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -10}"
22,0.8283333333333334,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -11}"
23,0.8293333333333334,"{'prompt_type': 'race', 'num_sents': 300, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -11}"
24,0.8296666666666667,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -11}"
25,0.816,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -10}"
26,0.8273333333333334,"{'prompt_type': 'race', 'num_sents': 300, 'items': 'anti-racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -13}"
27,0.819,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'anti-racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -10}"
28,0.8333333333333334,"{'prompt_type': 'race', 'num_sents': 250, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -13}"
29,0.811,"{'prompt_type': 'starters', 'num_sents': 250, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.20000000000000018, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -18}"
30,0.8226666666666667,"{'prompt_type': 'race', 'num_sents': 250, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -16}"
31,0.8293333333333334,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -14}"
32,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -13}"
33,0.8336666666666667,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
34,0.8313333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
35,0.7943333333333333,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -13}"
36,0.7626666666666667,"{'prompt_type': 'generic', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -15}"
37,0.8043333333333333,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.8000000000000003, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -12}"
38,0.7436666666666667,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -17}"
39,0.787,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 0.6000000000000001, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -15}"
40,0.8066666666666666,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
41,0.8316666666666667,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
42,0.824,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -16}"
43,0.8323333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
44,0.8316666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
45,0.806,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -12}"
46,0.8183333333333334,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.6000000000000001, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
47,0.8233333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -14}"
48,0.8163333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': -0.19999999999999996, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
49,0.8066666666666666,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -17}"
50,0.8026666666666666,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.40000000000000036, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -14}"
51,0.8316666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
52,0.8283333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
53,0.8233333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -16}"
54,0.8333333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
55,0.828,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 0.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -12}"
56,0.833,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -12}"
57,0.6603333333333333,"{'prompt_type': 'generic', 'num_sents': 350, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -13}"
58,0.7583333333333333,"{'prompt_type': 'race', 'num_sents': 300, 'items': 'woke, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -13}"
59,0.831,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -11}"
60,0.828,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'anti-racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -12}"
61,0.8366666666666667,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
62,0.8336666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
63,0.832,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
64,0.832,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -13}"
65,0.83,"{'prompt_type': 'race', 'num_sents': 250, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -11}"
66,0.8343333333333334,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -13}"
67,0.825,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -13}"
68,0.8316666666666667,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -13}"
69,0.8333333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -14}"
70,0.8126666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.8000000000000003, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -12}"
71,0.8323333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -14}"
72,0.8333333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -13}"
73,0.832,"{'prompt_type': 'race', 'num_sents': 250, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -15}"
74,0.8313333333333334,"{'prompt_type': 'race', 'num_sents': 300, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -14}"
75,0.8303333333333334,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'not racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -11}"
76,0.7013333333333334,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -14}"
77,0.8263333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.40000000000000036, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -12}"
78,0.8296666666666667,"{'prompt_type': 'race', 'num_sents': 400, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -15}"
79,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
80,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
81,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
82,0.8343333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
83,0.835,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
84,0.8343333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
85,0.8343333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
86,0.8343333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
87,0.7836666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -13}"
88,0.8246666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
89,0.83,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'not racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
90,0.8273333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
91,0.8343333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
92,0.8346666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
93,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
94,0.8336666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
95,0.8333333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
96,0.6653333333333333,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
97,0.8293333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
98,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
99,0.8356666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
100,0.805,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -12}"
101,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
102,0.8323333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
103,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
104,0.832,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
105,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
106,0.819,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
107,0.7916666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': -1.8, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
108,0.8286666666666667,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
109,0.825,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
110,0.8136666666666666,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': -0.3999999999999999, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
111,0.8346666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
112,0.836,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
113,0.832,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
114,0.8363333333333334,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
115,0.8333333333333334,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -12}"
116,0.8306666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'not racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -14}"
117,0.65,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -13}"
118,0.834,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
