Trial,Accuracy (BBQ),Params
21,0.8041666666666667,"{'prompt_type': 'gender', 'num_sents': 400, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
22,0.8041666666666667,"{'prompt_type': 'gender', 'num_sents': 400, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
23,0.7975,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
24,0.7875,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
25,0.7683333333333333,"{'prompt_type': 'religion', 'num_sents': 350, 'items': 'multicultural, xenophobic', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
26,0.7533333333333333,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'liberal, authoritarian', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6}"
27,0.7716666666666666,"{'prompt_type': 'sexuality', 'num_sents': 400, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': 0.6000000000000001}"
28,0.7766666666666666,"{'prompt_type': 'socioeconomic', 'num_sents': 500, 'items': 'open-minded, close-minded and biased', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.2000000000000002}"
29,0.7825,"{'prompt_type': 'disability', 'num_sents': 350, 'items': 'inclusive, bigoted', 'system_prompt': 'Pretend you are very ', 'coeff': 0.0}"
30,0.795,"{'prompt_type': 'gender', 'num_sents': 200, 'items': 'LGBTQ+, homophobic', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
31,0.8033333333333333,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
32,0.7883333333333333,"{'prompt_type': 'gender', 'num_sents': 400, 'items': 'accepting, prejudiced', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
33,0.8033333333333333,"{'prompt_type': 'gender', 'num_sents': 400, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
34,0.7966666666666666,"{'prompt_type': 'gender', 'num_sents': 450, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.4000000000000004}"
35,0.7983333333333333,"{'prompt_type': 'genericqa', 'num_sents': 350, 'items': 'tolerant and empathetic, intolerant', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6}"
36,0.785,"{'prompt_type': 'religion', 'num_sents': 450, 'items': 'feminist, sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.2000000000000002}"
37,0.7833333333333333,"{'prompt_type': 'race', 'num_sents': 350, 'items': 'respectful, derogatory', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
38,0.775,"{'prompt_type': 'age', 'num_sents': 400, 'items': 'accepting, prejudiced', 'system_prompt': 'Act as if you are extremely ', 'coeff': -0.3999999999999999}"
39,0.7941666666666667,"{'prompt_type': 'socioeconomic', 'num_sents': 200, 'items': 'liberal, authoritarian', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0}"
40,0.785,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'humanitarian, oppressive', 'system_prompt': 'Pretend you are very ', 'coeff': 1.4000000000000004}"
41,0.8033333333333333,"{'prompt_type': 'gender', 'num_sents': 400, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
42,0.8041666666666667,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003}"
43,0.8033333333333333,"{'prompt_type': 'gender', 'num_sents': 300, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0}"
44,0.755,"{'prompt_type': 'gender', 'num_sents': 500, 'items': 'feminist, sexist', 'system_prompt': 'Act as if you are extremely ', 'coeff': -1.4}"
45,0.7891666666666667,"{'prompt_type': 'gender', 'num_sents': 450, 'items': 'woke, racist and sexist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0}"
46,0.7466666666666667,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'inclusive, bigoted', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6}"
47,0.8075,"{'prompt_type': 'genericqa', 'num_sents': 300, 'items': 'humanitarian, oppressive', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
48,0.7975,"{'prompt_type': 'genericqa', 'num_sents': 100, 'items': 'humanitarian, oppressive', 'system_prompt': 'Pretend you are very ', 'coeff': 1.2000000000000002}"
49,0.8041666666666667,"{'prompt_type': 'genericqa', 'num_sents': 400, 'items': 'humanitarian, oppressive', 'system_prompt': 'Pretend you are very ', 'coeff': 1.6}"
47,0.8075,"{'prompt_type': 'genericqa', 'num_sents': 300, 'items': 'humanitarian, oppressive', 'system_prompt': 'Pretend you are very ', 'coeff': 1.8000000000000003}"
