Trial,Accuracy (BBQ),Params
30,0.3425449871465296,"{'prompt_type': 'gender', 'num_sents': 100, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.4}"
31,0.33997429305912596,"{'prompt_type': 'gender', 'num_sents': 100, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -2.0}"
32,0.33740359897172234,"{'prompt_type': 'gender', 'num_sents': 100, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -2.0}"
33,0.34383033419023135,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.4}"
34,0.34318766066838047,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -2.0}"
35,0.3425449871465296,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.4}"
36,0.3412596401028278,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.6}"
37,0.33226221079691515,"{'prompt_type': 'gender', 'num_sents': 200, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.0}"
38,0.34318766066838047,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.6}"
39,0.003213367609254499,"{'prompt_type': 'genericqa', 'num_sents': 150, 'items': 'inclusive, bigoted', 'system_prompt': 'Pretend you are very ', 'coeff': -1.8}"
40,0.2512853470437018,"{'prompt_type': 'socioeconomic', 'num_sents': 200, 'items': 'liberal, authoritarian', 'system_prompt': 'Pretend you are very ', 'coeff': -1.8}"
41,0.3425449871465296,"{'prompt_type': 'gender', 'num_sents': 100, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.4}"
42,0.34318766066838047,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.2}"
43,0.0,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'multicultural, xenophobic', 'system_prompt': 'Pretend you are very ', 'coeff': -1.6}"
44,0.33161953727506427,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'humanitarian, oppressive', 'system_prompt': 'Pretend you are very ', 'coeff': -1.0}"
45,0.34383033419023135,"{'prompt_type': 'gender', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.2}"
46,0.06298200514138817,"{'prompt_type': 'starters', 'num_sents': 200, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -2.0}"
47,0.307840616966581,"{'prompt_type': 'age', 'num_sents': 150, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -0.7999999999999998}"
48,0.2827763496143959,"{'prompt_type': 'gender', 'num_sents': 100, 'items': 'accepting, prejudiced', 'system_prompt': 'Pretend you are very ', 'coeff': -1.6}"
49,0.2679948586118252,"{'prompt_type': 'sexuality', 'num_sents': 200, 'items': 'respectful, derogatory', 'system_prompt': 'Pretend you are very ', 'coeff': -1.2}"
29,0.34704370179948585,"{'prompt_type': 'gender', 'num_sents': 200, 'items': 'progressive, conservative', 'system_prompt': 'Pretend you are very ', 'coeff': -1.4}"
