Trial,Accuracy (BBQ),Params
10,0.527,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
11,0.527,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
12,0.5286666666666666,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
13,0.5286666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
14,0.5236666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 0.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -13}"
15,0.5223333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'not racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -10}"
16,0.5213333333333333,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 0.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
17,0.4726666666666667,"{'prompt_type': 'starters', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -16}"
18,0.508,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -10}"
19,0.512,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 0.20000000000000018, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -13}"
20,0.516,"{'prompt_type': 'starters', 'num_sents': 350, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -9}"
21,0.526,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
22,0.527,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
23,0.525,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -11}"
24,0.517,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Act as if you are extremely ', 'coeff': 0.6000000000000001, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -10}"
25,0.5186666666666667,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'not racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -13}"
26,0.5276666666666666,"{'prompt_type': 'starters', 'num_sents': 300, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
27,0.507,"{'prompt_type': 'starters', 'num_sents': 300, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -15}"
28,0.5093333333333333,"{'prompt_type': 'generic', 'num_sents': 300, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -9}"
29,0.5133333333333333,"{'prompt_type': 'race', 'num_sents': 200, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 0.6000000000000001, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -14}"
30,0.512,"{'prompt_type': 'race', 'num_sents': 300, 'items': 'not racist, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -8}"
31,0.523,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
32,0.527,"{'prompt_type': 'starters', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
33,0.5256666666666666,"{'prompt_type': 'starters', 'num_sents': 250, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -10}"
34,0.523,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -12}"
35,0.515,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -8}"
36,0.5276666666666666,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -14}"
37,0.5213333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 1.0, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
38,0.48033333333333333,"{'prompt_type': 'starters', 'num_sents': 350, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': -1.4, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -14}"
39,0.5093333333333333,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'woke, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': -0.19999999999999996, 'control_method': 'pca_center', 'start_layer': -3, 'end_layer': -13}"
40,0.5093333333333333,"{'prompt_type': 'starters', 'num_sents': 250, 'items': 'anti-racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 0.40000000000000036, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -15}"
41,0.526,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
42,0.521,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -9}"
43,0.5273333333333333,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -13}"
44,0.5226666666666666,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -14}"
45,0.5173333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
46,0.5126666666666667,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -15}"
47,0.526,"{'prompt_type': 'starters', 'num_sents': 150, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -13}"
48,0.452,"{'prompt_type': 'starters', 'num_sents': 300, 'items': 'not racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -4, 'end_layer': -16}"
49,0.519,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 0.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -17}"
50,0.5096666666666667,"{'prompt_type': 'race', 'num_sents': 450, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': -0.19999999999999996, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -12}"
51,0.525,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -10}"
52,0.5283333333333333,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
53,0.5206666666666667,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -13}"
54,0.526,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
55,0.5243333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
56,0.519,"{'prompt_type': 'starters', 'num_sents': 350, 'items': 'woke, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -10}"
57,0.5206666666666667,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'anti-racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.2000000000000002, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -11}"
58,0.5193333333333333,"{'prompt_type': 'generic', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -13}"
59,0.5263333333333333,"{'prompt_type': 'starters', 'num_sents': 400, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -14}"
60,0.5246666666666666,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
61,0.5283333333333333,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
62,0.5253333333333333,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -10}"
63,0.5276666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
64,0.529,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
65,0.5266666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -10}"
66,0.5186666666666667,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'not racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -9}"
67,0.5186666666666667,"{'prompt_type': 'starters', 'num_sents': 300, 'items': 'love Black people, hate Black people', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
68,0.5106666666666667,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': -0.5999999999999999, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
69,0.5243333333333333,"{'prompt_type': 'starters', 'num_sents': 100, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -4, 'end_layer': -10}"
70,0.5166666666666667,"{'prompt_type': 'generic', 'num_sents': 250, 'items': 'woke, racist', 'system_prompt': 'Act as if you are extremely ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
71,0.5276666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
72,0.5293333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
73,0.5286666666666666,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
74,0.5293333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
75,0.529,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
76,0.5166666666666667,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -10}"
77,0.528,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -9}"
78,0.49666666666666665,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_center', 'start_layer': -2, 'end_layer': -10}"
79,0.5286666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
80,0.517,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
81,0.5263333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
82,0.529,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
83,0.529,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
84,0.5236666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
85,0.5263333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -10}"
86,0.5213333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'not racist, racist', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
87,0.49866666666666665,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': -2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -10}"
88,0.526,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
89,0.513,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
90,0.527,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0, 'control_method': 'pca_center', 'start_layer': -5, 'end_layer': -9}"
91,0.5286666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
92,0.529,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
93,0.5233333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -10}"
94,0.498,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': -1.2, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
95,0.527,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'woke, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
96,0.529,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -11}"
97,0.522,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 1.4000000000000004, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -11}"
98,0.5156666666666667,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -3, 'end_layer': -7}"
99,0.5293333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -11}"
100,0.441,"{'prompt_type': 'race', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -12}"
101,0.529,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -11}"
102,0.524,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -11}"
103,0.5216666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -10}"
104,0.5286666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -11}"
105,0.5273333333333333,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -12}"
106,0.522,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -10}"
107,0.5243333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -11}"
108,0.5236666666666666,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -11}"
109,0.51,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 0.0, 'control_method': 'pca_center', 'start_layer': -1, 'end_layer': -12}"
110,0.5126666666666667,"{'prompt_type': 'generic', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -10}"
111,0.5183333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'anti-racist, racist', 'system_prompt': 'Imagine you are very ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -11}"
112,0.5253333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'not racist, racist', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -2, 'end_layer': -11}"
113,0.5193333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Express in your response that you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -1, 'end_layer': -10}"
114,0.5263333333333333,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'love Black people, hate Black people', 'system_prompt': 'Pretend you are really ', 'coeff': 1.8000000000000003, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
115,0.5273333333333333,"{'prompt_type': 'starters', 'num_sents': 450, 'items': 'love Black people, hate Black people', 'system_prompt': 'Act as if you are extremely ', 'coeff': 2.0, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -12}"
116,0.526,"{'prompt_type': 'starters', 'num_sents': 500, 'items': 'racially inclusive, racially discriminatory', 'system_prompt': 'Pretend you are really ', 'coeff': 1.6, 'control_method': 'pca_diff', 'start_layer': -5, 'end_layer': -11}"
